; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:20
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:16.563
SystemTime, Time(s), meow
'2026-08-22 08:28:16.564951400,0.001951400,0
'2026-08-22 08:28:16.564962800,0.001962800,1
'2026-08-22 08:28:16.564977600,0.001977600,0
'2026-08-22 08:28:16.564988900,0.001988900,1
'2026-08-22 08:28:16.565003600,0.002003600,0
'2026-08-22 08:28:16.565003700,0.002003700,1
'2026-08-22 08:28:16.565003800,0.002003800,0
'2026-08-22 08:28:16.565014900,0.002014900,1
'2026-08-22 08:28:16.565029600,0.002029600,0
'2026-08-22 08:28:16.565041000,0.002041000,1
'2026-08-22 08:28:16.565055800,0.002055800,0
'2026-08-22 08:28:16.565067100,0.002067100,1
'2026-08-22 08:28:16.565081700,0.002081700,0
'2026-08-22 08:28:16.565093100,0.002093100,1
'2026-08-22 08:28:16.565107800,0.002107800,0
'2026-08-22 08:28:16.565108200,0.002108200,1
'2026-08-22 08:28:16.565108300,0.002108300,0
'2026-08-22 08:28:16.565119200,0.002119200,1
'2026-08-22 08:28:16.565133700,0.002133700,0
'2026-08-22 08:28:16.565133900,0.002133900,1
'2026-08-22 08:28:16.565134000,0.002134000,0
'2026-08-22 08:28:16.565145300,0.002145300,1
'2026-08-22 08:28:16.565159900,0.002159900,0
'2026-08-22 08:28:16.565163200,0.002163200,1
'2026-08-22 08:28:16.565163300,0.002163300,0
'2026-08-22 08:28:16.565171300,0.002171300,1
'2026-08-22 08:28:16.565186000,0.002186000,0
'2026-08-22 08:28:16.565197400,0.002197400,1
'2026-08-22 08:28:16.565212200,0.002212200,0
'2026-08-22 08:28:16.565223500,0.002223500,1
'2026-08-22 08:28:16.565238000,0.002238000,0
'2026-08-22 08:28:16.565238100,0.002238100,1
'2026-08-22 08:28:16.565238200,0.002238200,0
'2026-08-22 08:28:16.565249500,0.002249500,1
'2026-08-22 08:28:16.565264200,0.002264200,0
'2026-08-22 08:28:16.565275600,0.002275600,1
'2026-08-22 08:28:16.565290500,0.002290500,0
'2026-08-22 08:28:16.565301700,0.002301700,1
'2026-08-22 08:28:16.565316300,0.002316300,0
'2026-08-22 08:28:16.565327800,0.002327800,1
'2026-08-22 08:28:16.565342600,0.002342600,0
'2026-08-22 08:28:16.565353800,0.002353800,1
'2026-08-22 08:28:16.565368400,0.002368400,0
'2026-08-22 08:28:16.565379900,0.002379900,1
'2026-08-22 08:28:16.565394500,0.002394500,0
'2026-08-22 08:28:16.565394800,0.002394800,1
'2026-08-22 08:28:16.565394900,0.002394900,0
'2026-08-22 08:28:16.565406000,0.002406000,1
'2026-08-22 08:28:16.565420700,0.002420700,0
'2026-08-22 08:28:16.565432000,0.002432000,1
'2026-08-22 08:28:16.565446900,0.002446900,0
'2026-08-22 08:28:16.565447300,0.002447300,1
'2026-08-22 08:28:16.565447500,0.002447500,0
'2026-08-22 08:28:16.565458100,0.002458100,1
'2026-08-22 08:28:16.565472800,0.002472800,0
'2026-08-22 08:28:16.565480000,0.002480000,1
'2026-08-22 08:28:16.565480100,0.002480100,0
'2026-08-22 08:28:16.565484200,0.002484200,1
