; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:27:45
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:27:42.523
SystemTime, Time(s), meow
'2026-08-22 08:27:42.523988600,0.000988600,0
'2026-08-22 08:27:42.523988700,0.000988700,1
'2026-08-22 08:27:42.523988800,0.000988800,0
'2026-08-22 08:27:42.523989800,0.000989800,1
'2026-08-22 08:27:42.523990000,0.000990000,0
'2026-08-22 08:27:42.523990300,0.000990300,1
'2026-08-22 08:27:42.523990400,0.000990400,0
'2026-08-22 08:27:42.523990500,0.000990500,1
'2026-08-22 08:27:42.523990600,0.000990600,0
'2026-08-22 08:27:42.523991000,0.000991000,1
'2026-08-22 08:27:42.523991100,0.000991100,0
'2026-08-22 08:27:42.523991300,0.000991300,1
'2026-08-22 08:27:42.523991400,0.000991400,0
'2026-08-22 08:27:42.523991600,0.000991600,1
'2026-08-22 08:27:42.523991700,0.000991700,0
'2026-08-22 08:27:42.523992100,0.000992100,1
'2026-08-22 08:27:42.523992200,0.000992200,0
'2026-08-22 08:27:42.523992300,0.000992300,1
'2026-08-22 08:27:42.523992400,0.000992400,0
'2026-08-22 08:27:42.523993900,0.000993900,1
