; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:51
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:41.742
SystemTime, Time(s), meow
'2026-08-22 08:28:41.744247400,0.002247400,1
'2026-08-22 08:28:41.744247500,0.002247500,0
'2026-08-22 08:28:41.744250400,0.002250400,1
'2026-08-22 08:28:41.744265600,0.002265600,0
'2026-08-22 08:28:41.744266000,0.002266000,1
'2026-08-22 08:28:41.744266100,0.002266100,0
'2026-08-22 08:28:41.744276500,0.002276500,1
'2026-08-22 08:28:41.744291300,0.002291300,0
'2026-08-22 08:28:41.744297600,0.002297600,1
'2026-08-22 08:28:41.744297700,0.002297700,0
'2026-08-22 08:28:41.744302600,0.002302600,1
'2026-08-22 08:28:41.744317600,0.002317600,0
'2026-08-22 08:28:41.744318000,0.002318000,1
'2026-08-22 08:28:41.744318100,0.002318100,0
'2026-08-22 08:28:41.744328700,0.002328700,1
'2026-08-22 08:28:41.744343400,0.002343400,0
'2026-08-22 08:28:41.744354700,0.002354700,1
'2026-08-22 08:28:41.744369500,0.002369500,0
'2026-08-22 08:28:41.744380800,0.002380800,1
'2026-08-22 08:28:41.744395800,0.002395800,0
'2026-08-22 08:28:41.744396300,0.002396300,1
'2026-08-22 08:28:41.744396400,0.002396400,0
'2026-08-22 08:28:41.744396900,0.002396900,1
'2026-08-22 08:28:41.744397000,0.002397000,0
'2026-08-22 08:28:41.744406800,0.002406800,1
'2026-08-22 08:28:41.744421600,0.002421600,0
'2026-08-22 08:28:41.744433000,0.002433000,1
'2026-08-22 08:28:41.744447900,0.002447900,0
'2026-08-22 08:28:41.744457000,0.002457000,1
'2026-08-22 08:28:41.744457100,0.002457100,0
'2026-08-22 08:28:41.744459100,0.002459100,1
'2026-08-22 08:28:41.744474000,0.002474000,0
'2026-08-22 08:28:41.744483900,0.002483900,1
'2026-08-22 08:28:41.744484000,0.002484000,0
'2026-08-22 08:28:41.744485200,0.002485200,1
'2026-08-22 08:28:41.744499800,0.002499800,0
'2026-08-22 08:28:41.744511200,0.002511200,1
'2026-08-22 08:28:41.744526200,0.002526200,0
'2026-08-22 08:28:41.744526300,0.002526300,1
'2026-08-22 08:28:41.744526400,0.002526400,0
'2026-08-22 08:28:41.744526500,0.002526500,1
'2026-08-22 08:28:41.744526600,0.002526600,0
'2026-08-22 08:28:41.744527100,0.002527100,1
'2026-08-22 08:28:41.744527200,0.002527200,0
'2026-08-22 08:28:41.744534100,0.002534100,1
'2026-08-22 08:28:41.744534200,0.002534200,0
'2026-08-22 08:28:41.744537300,0.002537300,1
'2026-08-22 08:28:41.744551900,0.002551900,0
'2026-08-22 08:28:41.744556300,0.002556300,1
'2026-08-22 08:28:41.744556400,0.002556400,0
'2026-08-22 08:28:41.744557500,0.002557500,1
'2026-08-22 08:28:41.744557600,0.002557600,0
'2026-08-22 08:28:41.744563400,0.002563400,1
'2026-08-22 08:28:41.744578300,0.002578300,0
'2026-08-22 08:28:41.744578500,0.002578500,1
'2026-08-22 08:28:41.744578600,0.002578600,0
'2026-08-22 08:28:41.744587400,0.002587400,1
'2026-08-22 08:28:41.744587500,0.002587500,0
'2026-08-22 08:28:41.744589500,0.002589500,1
'2026-08-22 08:28:41.744604300,0.002604300,0
'2026-08-22 08:28:41.744615600,0.002615600,1
'2026-08-22 08:28:41.744630200,0.002630200,0
'2026-08-22 08:28:41.744630400,0.002630400,1
'2026-08-22 08:28:41.744630500,0.002630500,0
'2026-08-22 08:28:41.744634500,0.002634500,1
'2026-08-22 08:28:41.744634600,0.002634600,0
'2026-08-22 08:28:41.744641600,0.002641600,1
'2026-08-22 08:28:41.744656500,0.002656500,0
'2026-08-22 08:28:41.744656700,0.002656700,1
'2026-08-22 08:28:41.744656800,0.002656800,0
'2026-08-22 08:28:41.744657300,0.002657300,1
'2026-08-22 08:28:41.744657400,0.002657400,0
'2026-08-22 08:28:41.744657900,0.002657900,1
'2026-08-22 08:28:41.744658000,0.002658000,0
'2026-08-22 08:28:41.744663200,0.002663200,1
'2026-08-22 08:28:41.744663300,0.002663300,0
'2026-08-22 08:28:41.744667700,0.002667700,1
'2026-08-22 08:28:41.744682500,0.002682500,0
'2026-08-22 08:28:41.744687700,0.002687700,1
'2026-08-22 08:28:41.744687800,0.002687800,0
'2026-08-22 08:28:41.744693800,0.002693800,1
'2026-08-22 08:28:41.744708600,0.002708600,0
'2026-08-22 08:28:41.744708700,0.002708700,1
'2026-08-22 08:28:41.744708900,0.002708900,0
'2026-08-22 08:28:41.744709300,0.002709300,1
'2026-08-22 08:28:41.744709400,0.002709400,0
'2026-08-22 08:28:41.744719900,0.002719900,1
'2026-08-22 08:28:41.744735000,0.002735000,0
'2026-08-22 08:28:41.744736700,0.002736700,1
'2026-08-22 08:28:41.744736800,0.002736800,0
'2026-08-22 08:28:41.744737900,0.002737900,1
'2026-08-22 08:28:41.744738000,0.002738000,0
'2026-08-22 08:28:41.744746000,0.002746000,1
'2026-08-22 08:28:41.744760800,0.002760800,0
'2026-08-22 08:28:41.744772100,0.002772100,1
'2026-08-22 08:28:41.744786800,0.002786800,0
'2026-08-22 08:28:41.744786900,0.002786900,1
'2026-08-22 08:28:41.744787000,0.002787000,0
'2026-08-22 08:28:41.744787500,0.002787500,1
'2026-08-22 08:28:41.744787600,0.002787600,0
'2026-08-22 08:28:41.744798100,0.002798100,1
'2026-08-22 08:28:41.744812800,0.002812800,0
'2026-08-22 08:28:41.744824200,0.002824200,1
