; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:26:44
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:26:41.754
SystemTime, Time(s), meow
'2026-08-22 08:26:41.754603700,0.000603700,1
'2026-08-22 08:26:41.754603800,0.000603800,0
'2026-08-22 08:26:41.754603900,0.000603900,1
'2026-08-22 08:26:41.754604200,0.000604200,0
'2026-08-22 08:26:41.754604700,0.000604700,1
'2026-08-22 08:26:41.754604800,0.000604800,0
'2026-08-22 08:26:41.754605200,0.000605200,1
'2026-08-22 08:26:41.754605400,0.000605400,0
'2026-08-22 08:26:41.754606600,0.000606600,1
'2026-08-22 08:26:41.754622000,0.000622000,0
'2026-08-22 08:26:41.754622100,0.000622100,1
'2026-08-22 08:26:41.754622600,0.000622600,0
'2026-08-22 08:26:41.754622700,0.000622700,1
'2026-08-22 08:26:41.754623000,0.000623000,0
'2026-08-22 08:26:41.754623100,0.000623100,1
'2026-08-22 08:26:41.754623200,0.000623200,0
'2026-08-22 08:26:41.754623300,0.000623300,1
'2026-08-22 08:26:41.754624100,0.000624100,0
'2026-08-22 08:26:41.754624300,0.000624300,1
'2026-08-22 08:26:41.754624600,0.000624600,0
'2026-08-22 08:26:41.754624700,0.000624700,1
'2026-08-22 08:26:41.754625200,0.000625200,0
'2026-08-22 08:26:41.754625700,0.000625700,1
'2026-08-22 08:26:41.754625800,0.000625800,0
'2026-08-22 08:26:41.754625900,0.000625900,1
'2026-08-22 08:26:41.754626000,0.000626000,0
'2026-08-22 08:26:41.754626300,0.000626300,1
'2026-08-22 08:26:41.754626400,0.000626400,0
'2026-08-22 08:26:41.754628000,0.000628000,1
'2026-08-22 08:26:41.754628100,0.000628100,0
'2026-08-22 08:26:41.754629200,0.000629200,1
'2026-08-22 08:26:41.754629300,0.000629300,0
'2026-08-22 08:26:41.754630300,0.000630300,1
'2026-08-22 08:26:41.754630400,0.000630400,0
'2026-08-22 08:26:41.754630900,0.000630900,1
'2026-08-22 08:26:41.754631100,0.000631100,0
'2026-08-22 08:26:41.754631300,0.000631300,1
'2026-08-22 08:26:41.754631400,0.000631400,0
'2026-08-22 08:26:41.754631500,0.000631500,1
'2026-08-22 08:26:41.754631600,0.000631600,0
'2026-08-22 08:26:41.754632100,0.000632100,1
'2026-08-22 08:26:41.754632200,0.000632200,0
'2026-08-22 08:26:41.754632600,0.000632600,1
'2026-08-22 08:26:41.754648000,0.000648000,0
'2026-08-22 08:26:41.754648200,0.000648200,1
'2026-08-22 08:26:41.754648400,0.000648400,0
'2026-08-22 08:26:41.754648500,0.000648500,1
'2026-08-22 08:26:41.754648600,0.000648600,0
'2026-08-22 08:26:41.754648800,0.000648800,1
'2026-08-22 08:26:41.754648900,0.000648900,0
'2026-08-22 08:26:41.754649100,0.000649100,1
'2026-08-22 08:26:41.754649400,0.000649400,0
'2026-08-22 08:26:41.754649600,0.000649600,1
'2026-08-22 08:26:41.754649700,0.000649700,0
'2026-08-22 08:26:41.754649900,0.000649900,1
'2026-08-22 08:26:41.754650100,0.000650100,0
'2026-08-22 08:26:41.754650800,0.000650800,1
'2026-08-22 08:26:41.754650900,0.000650900,0
'2026-08-22 08:26:41.754651300,0.000651300,1
'2026-08-22 08:26:41.754651600,0.000651600,0
'2026-08-22 08:26:41.754651900,0.000651900,1
'2026-08-22 08:26:41.754652700,0.000652700,0
'2026-08-22 08:26:41.754653100,0.000653100,1
'2026-08-22 08:26:41.754653300,0.000653300,0
'2026-08-22 08:26:41.754653500,0.000653500,1
'2026-08-22 08:26:41.754653600,0.000653600,0
'2026-08-22 08:26:41.754653700,0.000653700,1
'2026-08-22 08:26:41.754653900,0.000653900,0
'2026-08-22 08:26:41.754654400,0.000654400,1
'2026-08-22 08:26:41.754654600,0.000654600,0
'2026-08-22 08:26:41.754654800,0.000654800,1
'2026-08-22 08:26:41.754655000,0.000655000,0
'2026-08-22 08:26:41.754656600,0.000656600,1
'2026-08-22 08:26:41.754656800,0.000656800,0
'2026-08-22 08:26:41.754656900,0.000656900,1
'2026-08-22 08:26:41.754657300,0.000657300,0
'2026-08-22 08:26:41.754658800,0.000658800,1
'2026-08-22 08:26:41.754675200,0.000675200,0
'2026-08-22 08:26:41.754675300,0.000675300,1
'2026-08-22 08:26:41.754675600,0.000675600,0
'2026-08-22 08:26:41.754675900,0.000675900,1
'2026-08-22 08:26:41.754676000,0.000676000,0
'2026-08-22 08:26:41.754676500,0.000676500,1
'2026-08-22 08:26:41.754676600,0.000676600,0
'2026-08-22 08:26:41.754677100,0.000677100,1
'2026-08-22 08:26:41.754677200,0.000677200,0
'2026-08-22 08:26:41.754677700,0.000677700,1
'2026-08-22 08:26:41.754677800,0.000677800,0
'2026-08-22 08:26:41.754678200,0.000678200,1
'2026-08-22 08:26:41.754678400,0.000678400,0
'2026-08-22 08:26:41.754678700,0.000678700,1
'2026-08-22 08:26:41.754678900,0.000678900,0
'2026-08-22 08:26:41.754679300,0.000679300,1
'2026-08-22 08:26:41.754680000,0.000680000,0
'2026-08-22 08:26:41.754680100,0.000680100,1
'2026-08-22 08:26:41.754680200,0.000680200,0
'2026-08-22 08:26:41.754680600,0.000680600,1
'2026-08-22 08:26:41.754680800,0.000680800,0
'2026-08-22 08:26:41.754681500,0.000681500,1
'2026-08-22 08:26:41.754681600,0.000681600,0
'2026-08-22 08:26:41.754681700,0.000681700,1
'2026-08-22 08:26:41.754683200,0.000683200,0
'2026-08-22 08:26:41.754683500,0.000683500,1
'2026-08-22 08:26:41.754683600,0.000683600,0
'2026-08-22 08:26:41.754684100,0.000684100,1
'2026-08-22 08:26:41.754684200,0.000684200,0
'2026-08-22 08:26:41.754684300,0.000684300,1
'2026-08-22 08:26:41.754684400,0.000684400,0
'2026-08-22 08:26:41.754684700,0.000684700,1
'2026-08-22 08:26:41.754684800,0.000684800,0
'2026-08-22 08:26:41.754684900,0.000684900,1
'2026-08-22 08:26:41.754701200,0.000701200,0
'2026-08-22 08:26:41.754701400,0.000701400,1
'2026-08-22 08:26:41.754701500,0.000701500,0
'2026-08-22 08:26:41.754701600,0.000701600,1
'2026-08-22 08:26:41.754702000,0.000702000,0
'2026-08-22 08:26:41.754702100,0.000702100,1
'2026-08-22 08:26:41.754703200,0.000703200,0
'2026-08-22 08:26:41.754703300,0.000703300,1
'2026-08-22 08:26:41.754703600,0.000703600,0
'2026-08-22 08:26:41.754703700,0.000703700,1
'2026-08-22 08:26:41.754703800,0.000703800,0
'2026-08-22 08:26:41.754703900,0.000703900,1
'2026-08-22 08:26:41.754704000,0.000704000,0
'2026-08-22 08:26:41.754704500,0.000704500,1
'2026-08-22 08:26:41.754704600,0.000704600,0
'2026-08-22 08:26:41.754704700,0.000704700,1
'2026-08-22 08:26:41.754704800,0.000704800,0
'2026-08-22 08:26:41.754704900,0.000704900,1
'2026-08-22 08:26:41.754705300,0.000705300,0
'2026-08-22 08:26:41.754705700,0.000705700,1
'2026-08-22 08:26:41.754705800,0.000705800,0
'2026-08-22 08:26:41.754706300,0.000706300,1
'2026-08-22 08:26:41.754706400,0.000706400,0
'2026-08-22 08:26:41.754706900,0.000706900,1
'2026-08-22 08:26:41.754707000,0.000707000,0
'2026-08-22 08:26:41.754707500,0.000707500,1
'2026-08-22 08:26:41.754707600,0.000707600,0
'2026-08-22 08:26:41.754708600,0.000708600,1
'2026-08-22 08:26:41.754708700,0.000708700,0
'2026-08-22 08:26:41.754710300,0.000710300,1
'2026-08-22 08:26:41.754710500,0.000710500,0
'2026-08-22 08:26:41.754710900,0.000710900,1
'2026-08-22 08:26:41.754726400,0.000726400,0
'2026-08-22 08:26:41.754726700,0.000726700,1
'2026-08-22 08:26:41.754726800,0.000726800,0
'2026-08-22 08:26:41.754727900,0.000727900,1
'2026-08-22 08:26:41.754728000,0.000728000,0
'2026-08-22 08:26:41.754728500,0.000728500,1
'2026-08-22 08:26:41.754728600,0.000728600,0
'2026-08-22 08:26:41.754729000,0.000729000,1
'2026-08-22 08:26:41.754729200,0.000729200,0
'2026-08-22 08:26:41.754729500,0.000729500,1
'2026-08-22 08:26:41.754729700,0.000729700,0
'2026-08-22 08:26:41.754729800,0.000729800,1
'2026-08-22 08:26:41.754729900,0.000729900,0
'2026-08-22 08:26:41.754730100,0.000730100,1
'2026-08-22 08:26:41.754730400,0.000730400,0
'2026-08-22 08:26:41.754730700,0.000730700,1
'2026-08-22 08:26:41.754731000,0.000731000,0
'2026-08-22 08:26:41.754731100,0.000731100,1
'2026-08-22 08:26:41.754731500,0.000731500,0
'2026-08-22 08:26:41.754732000,0.000732000,1
'2026-08-22 08:26:41.754732800,0.000732800,0
'2026-08-22 08:26:41.754732900,0.000732900,1
'2026-08-22 08:26:41.754733800,0.000733800,0
'2026-08-22 08:26:41.754734100,0.000734100,1
'2026-08-22 08:26:41.754734200,0.000734200,0
'2026-08-22 08:26:41.754734300,0.000734300,1
'2026-08-22 08:26:41.754734400,0.000734400,0
'2026-08-22 08:26:41.754734500,0.000734500,1
'2026-08-22 08:26:41.754734600,0.000734600,0
'2026-08-22 08:26:41.754734900,0.000734900,1
'2026-08-22 08:26:41.754735000,0.000735000,0
'2026-08-22 08:26:41.754735100,0.000735100,1
'2026-08-22 08:26:41.754735600,0.000735600,0
'2026-08-22 08:26:41.754735700,0.000735700,1
'2026-08-22 08:26:41.754735800,0.000735800,0
'2026-08-22 08:26:41.754736000,0.000736000,1
'2026-08-22 08:26:41.754736100,0.000736100,0
'2026-08-22 08:26:41.754737000,0.000737000,1
'2026-08-22 08:26:41.754753900,0.000753900,0
'2026-08-22 08:26:41.754754000,0.000754000,1
'2026-08-22 08:26:41.754756200,0.000756200,0
'2026-08-22 08:26:41.754756300,0.000756300,1
'2026-08-22 08:26:41.754756800,0.000756800,0
'2026-08-22 08:26:41.754756900,0.000756900,1
'2026-08-22 08:26:41.754757200,0.000757200,0
'2026-08-22 08:26:41.754757700,0.000757700,1
'2026-08-22 08:26:41.754757800,0.000757800,0
'2026-08-22 08:26:41.754760000,0.000760000,1
'2026-08-22 08:26:41.754760100,0.000760100,0
'2026-08-22 08:26:41.754761200,0.000761200,1
'2026-08-22 08:26:41.754761300,0.000761300,0
'2026-08-22 08:26:41.754761700,0.000761700,1
'2026-08-22 08:26:41.754761800,0.000761800,0
'2026-08-22 08:26:41.754761900,0.000761900,1
'2026-08-22 08:26:41.754762000,0.000762000,0
'2026-08-22 08:26:41.754762100,0.000762100,1
'2026-08-22 08:26:41.754762600,0.000762600,0
'2026-08-22 08:26:41.754762900,0.000762900,1
'2026-08-22 08:26:41.754778000,0.000778000,0
'2026-08-22 08:26:41.754778100,0.000778100,1
'2026-08-22 08:26:41.754778200,0.000778200,0
'2026-08-22 08:26:41.754778700,0.000778700,1
'2026-08-22 08:26:41.754778800,0.000778800,0
'2026-08-22 08:26:41.754781000,0.000781000,1
'2026-08-22 08:26:41.754781100,0.000781100,0
'2026-08-22 08:26:41.754781600,0.000781600,1
'2026-08-22 08:26:41.754787300,0.000787300,0
